GI	A6637	SGC440 ZSMO	JS-SGC440
GA	AAUFJ	SCGA270E	SCGA270E
GA	AB034	CGCHS45E	CGCHS45E
GA	AAYT4	SCGA270D-O-45	SCGA270D
GA	AAYT4	SCGA270D-O-45	SCGA270D
CR	AAYT4	SPC270DX-G	SPC270D
GA	AAYT4	SCGA340BHX-O-45-AG	SCGA340BH
CR	AAYT4	SPC270D	SPC270D
PO	A5165	JS-SAPH440	JS-SAPH440
PO	A5165	JS-SAPH440	JS-SAPH440
PO	A5165	JS-SPFH590	JS-SPFH590
PO	A5165	JS-SPFH590	JS-SPFH590
PO	A5165	JSH440W	JSH440W
PO	A5165	JSH440W	JSH440W
PO	A5165	JSH590R	JSH590R
PO	A5165	JSH590R	JSH590R
CR	ABUWW	JSC270E	JSC270E
CR	ABUWW	JSC270E	JSC270E
GA	AAYT4	SCGA270DX-O-45-AG	SCGA270D
GA	AAYT4	SCGA270DX-O-45-AG	SCGA270D
GA	AAYT4	SCGA270DX-O-45-BG	SCGA270D
GA	AAYT4	SCGA340BHX-O-45-AG	SCGA340BH
CR	A4711	HC220B	EN-HC220B
PO	AC033	JS-SPHC	JS-SPHC
GA	AAU5T	JAC270CN-45/45	JAC270C
GA	AAU5T	JAC270CN-45/45	JAC270C
GA	AAU5T	JAC270DN-45/45	JAC270D
GA	AAU5T	JAC270CN-45/45	JAC270C
GA	AAU5T	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5T	JAC270CN-45/45	JAC270C
GA	AAU5T	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5T	JAC270CN-45/45	JAC270C
GA	AAU5T	JAC270CN-45/45	JAC270C
GA	AAU5T	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5T	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5T	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5T	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
GA	AAU5N	JAC270CN-45/45	JAC270C
PO	ABUW1	GMW2M-ST-S-HR2-UNCOATED-U	G-HR2
CR	AAUTK	SP152-440BE	SP152-440B
CR	AAUTK	SP152-440BE	SP152-440B
GA	AAUTK	SP781BE	SP781B
CR	AAUMR	SP121BQ	SP121B
CR	AAUNB	SP121BE	SP121B
CR	AAUNB	SP121BE	SP121B
CR	AAUNB	SP121BE	SP121B
CR	AAUNB	SP121BE	SP121B
CR	AAUNB	SP121BE	SP121B
GA	AAUNT	SP781BQ	SP781B
GA	AAUNB	SP781BE	SP781B
GA	AAUNB	SP781BE	SP781B
PO	AAUMF	SP221PQ	SP221P
PO	AAUYR	SP231-440P	SP231-440P
GA	AB036	CGCHS35	CGCHS35
GA	AAUT7	JAC270C-45/45	JAC270C
GA	AAUT7	JAC440W 45/45	JAC440W
GA	AAUT7	JAC440W 45/45	JAC440W
GA	AAUT7	JAC270C-45/45	JAC270C
GA	AAUT7	JAC590R-45/45	JAC590R
GA	AAUT7	JAC270C-45/45	JAC270C
GA	AAUT7	JAC440W 45/45	JAC440W
GA	AAUT7	JAC270C-45/45	JAC270C
CR	AAUT7	JSC270C	JSC270C
CR	AAUT7	SP121BQ	SP121B
PO	AAUT7	SP221P	SP221P
CR	AAUT7	JSC270C	JSC270C
CR	AAUT7	JSC270E	JSC270E
PO	AAUT7	SP222P	SP222P
CR	AAUT7	SP123BQ	SP123B
PO	AAUT7	SP222PQ	SP222P
PO	AAUT7	SP221P	SP221P
CR	AAUT7	SP121BQ	SP121B
PO	AAUT7	SP222PQ	SP222P
PO	AAUT7	SP231-440PQ	SP231-440P
CR	AAUT7	SP121BQ	SP121B
GA	AC033	KS-SGCD1	KS-SGCD1
GA	AC033	CGCHS60C	CGCHS60C
GA	AC033	CGCHS60DP	CGCHS60DP
GA	ABUWU	CR180IF-ZM35/35-U	M-CR180IF
GA	ABUWU	CR180IF-ZM35/35-U	M-CR180IF
GA	ABUWU	CR240LA-ZM35/35-U	M-CR240LA
GA	ABUWU	CR3-ZM35/35-U	M-CR3
GA	ABUWU	CR3-ZM35/35-U	M-CR3
GA	ABUWU	CR3-ZM35/35-U	M-CR3
CR	ABUWU	GC340/590DP	M-590DP
GA	ABUWU	GX340/590DPD+ZF	CGCHS60DP
CR	ABUTD	VDA-239-CR240LA+UC	W-CR240LA
GA	HW200	PAT1180P-HY	PAT1180P-HY
PO	ABUWD	SPFH590	JS-SPFH590
PO	A2920	SAPH440-P	JS-SAPH440
GI	SITSI	KS-SGCD1	KS-SGCD1
(FH)HR	AAPMM	JS-SPHT4	JS-SPHT4
GI	A2668	CR240LA-GI50/50-U	M-CR240LA
PO	A6720	GMW3032M HR340LA	G-HR340LA
PO	A6720	GMW3032M HR340LA	G-HR340LA
GI	BDAAT	WSS-M1A365-A14	F-365-A14-E
(FH)HR	BGAKP	SAPH400	JS-SAPH400
GI	ABZJT	CR4-GI40/40-U	V-CR4
GI	A7268	CR180BH-GI40/40-E-O	PGY180B-E
EG	A7268	CR3-EG29/29-E-P-O	ENDC04-ZE
PO	A5882	SAPH440	JS-SAPH440
GA	AC033	CGCHS35BH-E	CGCHS35BH-E
CR	ABUDF	JSC590R	JSC590R
GA	AAYT4	SCGA270D-O-45	SCGA270D
CR	AAYT4	SPC270DX-G	SPC270D
GA	AAYT4	SCGA340BHX-O-45-AG	SCGA340BH
CR	AAYT4	SPC270D	SPC270D
PO	A7005	JS-SPHC	JS-SPHC
PO	A7005	JS-SPHC	JS-SPHC
PO	A7005	JS-SPHC	JS-SPHC
PO	A7005	JS-SPHC	JS-SPHC
PO	A7005	JS-SPHC	JS-SPHC
PO	A7005	JS-SPHC	JS-SPHC
PO	A7005	JS-SPHC	JS-SPHC
PO	A7005	JS-SPHC	JS-SPHC
PO	A7005	JS-SPHC	JS-SPHC
PO	A7005	JS-SPHC	JS-SPHC
GA	AAYT4	SCGA340BHX-O-45-AG	SCGA340BH
PO	ABUE1	10149-2 OR GS93005-10 S460MC(1.0982)	EN-S460MC
PO	HS187	JS-SPHC	JS-SPHC
CR	A2169	WSS-M1A367-A12	F-367-A12
CR	VALEO	SPCC-SD	JS-SPCC-S
CR	VALEO	SPCC-SD	JS-SPCC-S
CR	VALEO	SPCC-SD	JS-SPCC-S
PO	A3333	EN-S355MC	EN-S355MC
PO	ABUFC	SS400	JS-SS400
CR	ABULW	HC550/980DP	PCT980D-M
PO	ABUOC	ASTM A1008 	A1008 DSA
PO	ABUOC	SPFC590	SPFC590
PO	AAUKE	SP231-440P	SP231-440P
GA	AAUNI	SP781-440BQ	SP781-440B
CR	CHWON	G-CR340LA	G-CR340LA
GI	ABUCV	CR180IF-GI40/40-U-O	V-CR180IF
GA	A3715	SCGA390(CGCHS40)	CGCHS40
PO	A5086	SPHC	JS-SPHC
PO	A5086	SPHC	JS-SPHC
PO	AAUTP	SPHN440W-DS	SPHN440W-DS
GI	ABZJT	CR4-GI40/40-U	V-CR4
GI	ABZJT	CR4-GI40/40-U	V-CR4
GI	ABZJT	CR4-GI40/40-U	V-CR4
GA	AAUH1	SCGA270D	SCGA270D
GA	AAUH1	SCGA270D	SCGA270D
GA	AAUH1	SCGA440	SCGA440
CR	AAUH1	SPC270E	SPC270E
CR	AAUH1	SPC270E	SPC270E
PO	AB036	JS-SAPH440	JS-SAPH440
CR	AAUTP	SPCN3-N	SPCN3
CR	AAUTP	SPCN2-N	SPCN2
GA	AB034	CGCE	CGCE
GA	AB034	CGCE	CGCE
GA	AB034	CGCE	CGCE
GA	AB034	CGCE	CGCE
PO	ABUHN	JS-SPFH590	JS-SPFH590
PO	ABU2C	SPHN440W-DS	SPHN440W-DS
PO	ABU2C	SPHN440W-DS	SPHN440W-DS
PO	ABU2C	SS400	JS-SS400
PO	ABU2C	QSTE380TM	A715-55
PO	ABU2C	QSTE380TM	A715-55
PO	ABU2C	QSTE340TM	A715-50
PO	DAEHW	JS-SAPH440	JS-SAPH440
PO	DAEHW	JS-SAPH440	JS-SAPH440
GA	AB034	CGCHS45E	CGCHS45E
GA	AB034	CGCHS45E	CGCHS45E
GA	AB034	CGCHS60DP	CGCHS60DP
GA	AB034	CGCHS60DP	CGCHS60DP
GA	AB034	CGCHS60DP	CGCHS60DP
GA	AB034	CGCHS60DP	CGCHS60DP
PO	AB034	PHT590F	PHT590F
PO	AB034	PHT590F	PHT590F
PO	AB034	PHT590F	PHT590F
PO	AB034	PHT590F	PHT590F
PO	AB034	PHT590F	PHT590F
PO	AB034	PHT590F	PHT590F
PO	AB034	PHT590F	PHT590F
PO	AB034	PHT590F	PHT590F
PO	AB034	PHT590F	PHT590F
PO	AB034	PHT590F	PHT590F
PO	AB034	PHT590F	PHT590F
PO	AB034	PHT590F	PHT590F
PO	AB034	PHT590F	PHT590F
PO	AB034	PHT590F	PHT590F
PO	AB034	PHT590F	PHT590F
PO	AB034	PHT590F	PHT590F
PO	AB034	JS-SAPH440	JS-SAPH440
PO	A7005	PHT590F	PHT590F
PO	A7005	PHT590F	PHT590F
PO	A7005	PHT590F	PHT590F
GI	A4145	A653M-DS	A653-DQ
PO	AB034	SAPH440-P	JS-SAPH440
PO	AB034	SAPH440-P	JS-SAPH440
PO	AB034	SAPH440-P	JS-SAPH440
PO	AB034	SAPH440-P	JS-SAPH440
PO	AB034	SAPH440-P	JS-SAPH440
PO	AB034	SAPH440-P	JS-SAPH440
PO	AB034	SPFH590-P	JS-SPFH590
GA	AC033	KS-SGCD3	KS-SGCD3
GI	A6284	DX54D MCO Z140	EN-DX54D
GI	FLURT	DX54D+Z140-M-B-O	EN-DX54D
GI	FLURT	XES G10/10	R-XES
PO	AAUTP	SHPN1-DS	SPHN1-DS
GA	AB034	CGCHS45E	CGCHS45E
GA	AB034	CGCHS45E	CGCHS45E
CR	AB034	CHSP35R	CHSP35R
CR	AB034	CHSP45E	CHSP45E
PO	AB036	SAPH370-P	JS-SAPH370
PO	AB036	SAPH370-P	JS-SAPH370
PO	AB036	SAPH440-P	JS-SAPH440
PO	AB036	SAPH440-P	JS-SAPH440
PO	AB036	SAPH440-P	JS-SAPH440
PO	AB036	SAPH440-P	JS-SAPH440
PO	AB036	SAPH440-P	JS-SAPH440
PO	AB036	SAPH440-P	JS-SAPH440
PO	AB036	SPHC-P	JS-SPHC
PO	AB036	SPHC-P	JS-SPHC
PO	AB036	SPHC-P	JS-SPHC
PO	AB036	SPHC-P	JS-SPHC
PO	AB036	SAPH370-P	JS-SAPH370
PO	AB036	SAPH370-P	JS-SAPH370
PO	AB036	SAPH440-P	JS-SAPH440
PO	AB036	SAPH440-P	JS-SAPH440
PO	AB036	SAPH440-P	JS-SAPH440
CR	AB034	CHSP35E	CHSP35E
CR	AB034	CHSP45R	CHSP45R
CR	AB034	CHSP45R	CHSP45R
CR	AB034	CHSP45R	CHSP45R
PO	A5165	JSH590R	JSH590R
PO	A5165	JSH590R	JSH590R
GA	AAU5N	JAC270DN-45/45	JS-SGCD2
GA	AB034	KS-SGCD1	JS-SGCD1
GA	AB034	PAT1180P-HY	PAT1180P-HY
GA	AB034	CGCHS45E	CGCHS45E
GA	AB034	CGCHS45E	CGCHS45E
GA	AB034	CGCHS45E	CGCHS45E
GA	AB034	CGCHS45E	CGCHS45E
GA	AB034	CGCHS45E	CGCHS45E
GA	AB034	CGCHS45E	CGCHS45E
GA	AB034	CGCHS45E	CGCHS45E
GA	AB034	CGCHS45E	CGCHS45E
GA	AB034	CGCHS45E	CGCHS45E
GA	AB034	CGCHS45E	CGCHS45E
GA	AB034	CGCHS45E	CGCHS45E
GA	AB034	CGCHS45E	CGCHS45E
GA	AB034	CGCHS45E	CGCHS45E
GA	AB034	CGCHS45E	CGCHS45E
GA	AB034	CGCHS45E	CGCHS45E
GA	AB034	CGCHS60DP	CGCHS60DP
GA	AB034	CGCHS60DP	CGCHS60DP
GA	AB034	CGCHS60DP	CGCHS60DP
PO	AB034	JS-SAPH440	JS-SAPH440
PO	AB034	JS-SAPH440	JS-SAPH440
PO	A2753	HR500MC	V-HR500MC 
GA	AAYT4	SCGA340BHX-O-45-AG	SCGA340BH
GA	AAYT4	SCGA340BHX-O-45-AG	SCGA340BH
(FH)HR	AAPMM	JS-SPHT4	JS-SPHT4
HGA	AFAN4	SP791-440B	SP791-440B
HGI	ABUOC	GMW3032M-ST-S HR340LA HD60G60GU	PLY340C
PO	AC033	JS-SAPH440	JS-SAPH440
PO	AC033	JS-SAPH440	JS-SAPH440
PO	AC033	JS-SAPH440	JS-SAPH440
CR	A1013	EN-HC340 LA A	EN-HC340LA
CR	A1013	EN-DC04 A	EN-DC04
CR	A1013	EN-DC05 A	EN-DC05
PO	G4UMT	MS.50002 FBH440Y580T	PHT590F
PO	G4UMT	MS.50002 FBH440Y580T	PHT590F
PO	G4UMT	MS.50002 FBH440Y580T	PHT590F
PO	G4UMT	MS.50002 FBH440Y580T	PHT590F
PO	G4UMT	MS.50002 FBH440Y580T	PHT590F
PO	AA95K	SPHC-P	JS-SPHC
GA	AB034	CGCHS45E	CGCHS45E
GA	AB034	CGCHS35E	CGCHS35E
GI	G4UMT	WSS - M1A367 - A50 + Finish 50/50G-GI-C CLASS 3 WSS-M1P94-A.	PLY550C
GI	G4UMT	WSS - M1A367 - A50 + Finish 50/50G-GI-C CLASS 3 WSS-M1P94-A.	PLY550C
EG	G4SMF	MBN 11251-? CR4 EG53/53-E 	ENDC04-ZE
EG	G4SMF	MBN 11251- CR4 EG53/53-E 	ENDC04-ZE
GI	G4SMF	MBN 11251- CR3 GI50/50-U 	EN-DX53D
GI	G4SMF	MBN 11251- CR5 GI50/50-U 	EN-DX53D
EG	G4SMF	MBN 11251- CR4 EG53/53-E 	ENDC04-ZE
EG	G4SMF	MBN 11251- CR4 EG53/53-E 	ENDC04-ZE
GI	G4SMF	CR3 -GI50/50-U // GS 93032-2 (0.0000)	M-CR3
GI	G4SMF	CR3 -GI50/50-U // GS 93032-2 (0.0000)	M-CR3
GI	G4SMF	CR180BH -GI50/50-E // GS 93032-4 (0.0000)	PGY180B-E
GI	G4SMF	CR180BH -GI50/50-E // GS 93032-4 (0.0000)	PGY180B-E
GI	G4SMF	CR3 -GI50/50-U // GS 93032-2 (0.0000)	M-CR3
GI	G4SMF	CR3 -GI50/50-U // GS 93032-2 (0.0000)	M-CR3
GI	G4SMF	CR3 -GI50/50-U // GS 93032-2 (0.0000)	M-CR3
CR	G4SMF	CR3	M-CR3
GA	AAUT7	SP781BE	SP781B
GA	AAUT7	SP781-390BE	SP781-390B
CR	AAUT7	SP123BQ	SP123B
CR	AAUT7	SP121B	SP121B
CR	AAUN6	JS-SPCC-S	JS-SPCC-S
PO	AAUN6	JS-SPHC	JS-SPHC
PO	AAUN6	JS-SPHC	JS-SPHC
PO	AAUN6	JS-SAPH440	JS-SAPH440
GA	AB034	CGCHS45E	CGCHS45E
PO	A7005	PHT590D	PHT590D
PO	A7005	JS-SPFH590	JS-SPFH590
PO	A7005	JS-SPHC	JS-SPHC
PO	A7393	BR650/780CP	PDT780C
GA	AAUT7	JAC440W	JAC440W
CR	IFCGD	CHSP80DP	CHSP80DP
CR	IFCGD	CHSP80DP	CHSP80DP
GA	A3715	CGCHS40	CGCHS40
CR	ABUPF	DC04	EN-DC04
GA	AB034	CGCHS45E	CGCHS45E
HGI	ABUPY	JS-SGH440	JS-SGH440
EG	AB9DY	EFTSN	EFTSN
GA	AAUNB	SP781BE	SP781B
HGI	ABUOC	GMW3032M-ST-S HR550LA HD60G60G-U	G-HR550LA
CR	ZZZZZ	JS-SPCC	JS-SPCC-S
CR	ZZZZZ	JS-SPCC	JS-SPCC-S
FH	ZZZZZ	SPCC-1B	JS-SPCC-1
FH	ZZZZZ	SPCC-1B	JS-SPCC-1
FH	ZZZZZ	SPCC-1B	JS-SPCC-1
FH	ZZZZZ	SPCC-1B	JS-SPCC-1
FH	ZZZZZ	SPCC-1B	JS-SPCC-1
FH	ZZZZZ	SPCC-1B	JS-SPCC-1
FH	ZZZZZ	SPCC-1B	JS-SPCC-1
FH	ZZZZZ	SPCC-1B	JS-SPCC-1
PO	AB034	PHT590F	PHT590F
PO	AB034	PHT590F	PHT590F
PO	AB034	PHT590F	PHT590F
PO	AB034	PHT590F	PHT590F
PO	AB034	PHT590F	PHT590F
PO	AB034	PHT590F	PHT590F
PO	AB034	PHT590F	PHT590F
PO	AB034	PHT590F	PHT590F
CR	AAUH1	JSC270C	JSC270C
CR	AAUH1	JSC440W	JSC440W
CR	AAUH1	JSC590R	JSC590R
CR	AAUH1	JSC590R	JSC590R
GA	AAUH1	JAC440W 45/45	JAC440W
CR	AAUH1	JSC590R	JSC590R
CR	AAUH1	JSC270C	JSC270C
GA	AAUH1	JAC590R 45/45	JAC590R
CR	AAUH1	JSC270D	JSC270D
CR	AAUH1	JSC270C	JSC270C
CR	ZZZZZ	EN-HC300LA	EN-HC300LA
CR	ZZZZZ	JS-SPFC440	CHSP45E
CR	ZZZZZ	EN-HC220P	CHSP35R
CR	ZZZZZ	EN-HC220P	CHSP35R
GA	BDSUM	JAC270C	JAC270C
GA	BDSUM	JAC270D	JAC270D
GA	BDSUM	JAC340P	JAC340P
GA	BDSUM	JAC340H	JAC340H
GA	BDSUM	JAC440W	CGCHS45
CR	A1013	EN-HC260 LA A	EN-HC260LA
CR	A1013	EN-HC260 LA A	EN-HC260LA
CR	A1013	EN-HC260 LA A	EN-HC260LA
CR	A1013	EN-HC260 LA A	EN-HC260LA
PO	AB036	JS-SAPH440	JS-SAPH440
PO	AB036	JS-SAPH440	JS-SAPH440
PO	TSPCO	JS-SPHC	JS-SPHC
PO	TSPCO	JS-SPHC	JS-SPHC
PO	TSPCO	JS-SPHC	JS-SPHC
PO	TSPCO	JS-SPHC	JS-SPHC
CR	AFAN4	KS-SPCC-S	KS-SPCC-S
CR	AB9AE	WSS-M1A368-A13	F-368-A13
GA	BD5KP	JAC270C	JAC270C
GA	BD5KP	JAC270E	JAC270E
PO	BD5KP	JSH440W	JSH440W
PO	G4UBM	GMW3032M-ST-S HR420LA	G-HR420LA
PO	G4UBM	GMW3032M-ST-S HR420LA	G-HR420LA
PO	G4UBM	GMW3032M-ST-S HR420LA	G-HR420LA
PO	G4UBM	GMW3032M-ST-S HR500LA	G-HR500LA
PO	G4UBM	GMW3032M-ST-S HR500LA	G-HR500LA
PO	NISSA	SP221PQ	SP221P
PO	NISSA	SP231-440FP	SP231-440FP
PO	NISSA	SP221PQ	SP221P
PO	NISSA	SP221PQ	SP221P
PO	NISSA	SP221PQ	SP221P
CR	NISSA	SP121BQ	SP121B
CR	NISSA	SP121BQ	SP121B
CR	NISSA	SP121BQ	SP121B
CR	NISSA	SP121BQ	SP121B
GA	AB034	KS-SGCD3	JS-SGCD3
GA	AB034	KS-SGCD3	JS-SGCD3
GA	AB034	KS-SGCD3	JS-SGCD3
GA	AB034	KS-SGCD3	JS-SGCD3
GA	AB034	CGCHS35R	CGCHS35R
GA	AB034	CGCHS35R	CGCHS35R
GA	AB034	KS-SGCD3	JS-SGCD3
GA	AB034	KS-SGCD3	JS-SGCD3
GA	AB034	KS-SGCD3	JS-SGCD3
GA	AB034	KS-SGCD3	JS-SGCD3
GA	AB034	CGCHS45E	CGCHS45E
GI	ABU5S	CR440Y780T-DP-GI40/40-U	V-CR780DP
GI	ABU5S	CR440Y780T-DP-GI40/40-U	V-CR780DP
PO	AFAN4	SP221P	SP221P
GI	ABU2H	HC260LAD+Z100 MB	CGCHS260Y
GI	ABU2H	CR3 	W-CR3
CR	AB9YD	DC06	EN-DC06
EG	AACHI	SECC	JS-SECC
CR	AB034	CHSP45E	CHSP45E
CR	AB034	CHSP45E	CHSP45E
GA	AB036	SGAFC590	CGCHS60C
GA	AB036	SGAFC590	CGCHS60C
GA	AB036	SGAFC590	CGCHS60C
GA	AB036	SGAFC590	CGCHS60C
GA	AB036	SGAFC590	CGCHS60C
GA	AB036	SGAFC590	CGCHS60C
GA	AB036	SGAFC590	CGCHS60C
GA	AB036	SGAFC590	CGCHS60C
GA	AB036	SGAFC590	CGCHS60C
GA	AB036	SGAFC590DP	CGCHS60DP
GI	AFAN4	KS-SGCC	KS-SGCC
GI	AFAN4	KS-SGCC	KS-SGCC
GI	AFAN4	KS-SGCD1	KS-SGCD1
GI	AFAN4	KS-SGCC	KS-SGCC
HGI	AFAN4	KS-SGH440	KS-SGH440
HGI	AFAN4	KS-SGH440	KS-SGH440
GA	AAYT2	SCGA440-O-45	SCGA440
GA	AAYT4	SCGA270DX-O-45	SCGA270D
GA	AAYTA	SCGA270DX-O-45	SCGA270D
GA	AAYT2	SCGA270D-O-45	SCGA270D
CR	AB036	SPFC590DP	CHSP60DP
CR	AB036	SPFC590DP	CHSP60DP
CR	AB036	SPFC590DP	CHSP60DP
CR	AB036	SPFC590DP	CHSP60DP
PO	AAUTP	SPHN440W-DS	SPHN440W-DS
PO	AAUTP	SPHN440W-DS	SPHN440W-DS
GA	AAUTP	SPCM1-55-55	SPCM1
PO	AAUTP	SPHN2-DS	SPHN2-DS
GA	AB036	CGCHS35BH-E	CGCHS35BH-E
PO	NISSA	SP221P	SP221P
PO	NISSA	SP222PQ	SP222P
GA	NISSA	SP783BE	SP783B
PO	NISSA	SP251-540PQ	SP251-540P
GA	AB034	CGCHS35E	CGCHS35E
GA	AB034	CGCHS35E	CGCHS35E
GA	AB034	KS-SGCD1	JS-SGCD1
GA	AB034	KS-SGCD3	JS-SGCD3
GA	AB034	KS-SGCD3	JS-SGCD3
CR	AB034	CHSP45E	CHSP45E
CR	AB034	CHSP45E	CHSP45E
CR	AB034	CHSP45E	CHSP45E
GI	LA56T	PSA E220BH	PGY210B-E
GI	LA56T	PSA E180BH	PGY180B-E
GI	LA56T	PSA E180BH	PGY180B-E
GI	LA56T	PSA E220BH	PGY210B-E
CR	AC033	HMC¿Á¡˙ SPFC980Y	PCT980D-M
CR	AC033	HMC¿Á¡˙ SPFC980Y	PCT980D-M
CR	AC033	HMC¿Á¡˙ SPFC980Y	PCT980D-M
CR	AC033	HMC¿Á¡˙ SPFC980Y	PCT980D-M
CR	AC033	CHSP45R	CHSP45R
CR	AC033	CHSP45R	CHSP45R
PO	ABUOC	HR550LA	G-HR550LA
PO	ABUOC	HR550LA	G-HR550LA
HGI	ABUOC	PLY550C	PLY550C
GA	AB036	CGCE-E	CGCE-E
GA	AC033	CGCE	CGCE
GA	AC033	PAT1180P-HY	PAT1180P-HY
GA	AC033	CGCHS60C	CGCHS60C
GA	AC033	CGCHS60C	CGCHS60C
GA	AC033	CGCHS35	CGCHS35
GA	AC033	CGCHS45	CGCHS45
GI	A5070	CGCHS80DP	CGCHS80DP
PO	G4PWO	ASTM A1011 HSLA-F Grade 80	A715-80
PO	AFAN4	PHT540F	PHT540F
GI	A5070	CGCHS80DP	CGCHS80DP
CR	ABUOC	B180H1	B-B180H1
GA	AAUNB	SP781BE	SP781B
CR	AAUMF	SP121BQ	SP121B
PO	AAUKE	SP231-440P	SP231-440P
CR	AAUNI	SP122BQ	SP122B
CR	AAUNA	SP152-440BE	SP152-440B
GA	AAUTK	SP781AQ	SP781A
GA	AAUTK	SP783BE	SP783B
GA	AAUTK	SP783-590BQ	SP783-590B
GA	AAUPS	SP781BQ	SP781B
CR	AAUYR	SP123BQ	SP123B
GI	A6814	VW50065 - CR240LA - GI40/40-U	V-CR240LA
GI	A6814	HX420LAD+Z100 M-B	EN-HX420LAD
GI	A6814	EN 10346-HX260LAD+Z140MB	EN-HX260LAD
GI	A6814	EN 10346-HX260LAD+Z140MB	EN-HX260LAD
PO	ABU2C	SS400	JS-SS400
PO	ABU2C	SS400	JS-SS400
GI	A6583	CR3 GI50/50-U	D-CR3
GI	A6583	CR440Y780T-DP GI50/50-U	CGCHS80DP
GI	A6583	CR3 GI50/50-U	D-CR3
GI	G4UBM	22MnB5+AS150 (USIBOR 1500P)	PET1470H
GI	G4UBM	22MnB5+AS150 (USIBOR 1500P)	PET1470H
GI	G4UBM	22MnB5+AS150 (USIBOR 1500P)	PET1470H
GI	G4UBM	MBN11251 CR300LA  GI50/50-U	D-CR300LA
PO	AB034	SAPH440-P	JS-SAPH440
PO	AC033	JS-SS400	JS-SS400
PO	AA8B0	JS-SPHC	JS-SPHC
PO	AAUN6	JS-SPHC	JS-SPHC
GA	AAUT7	JAC440W	JAC440W
CR	AAYT4	SPC270DX-G	SPC270D
GA	AAYT4	SCGA270DX-O-45	SCGA270D
GA	AAYT2	SCGA270D-O-45	SCGA270D
GA	AAYT6	SCGA440-O-45	SCGA440
GA	AAYT6	SCGA440-O-45	SCGA440
CR	ABU39	HC180B-FD-D	PCY180B-E
CR	AB034	PCT1500M	PCT1500M
PO	A1777	490XF HR	A715-70
PO	A1777	550XF HR	A715-80
PO	A1777	490XF HR	A715-70
PO	A1777	340XF HR	A715-50
CR	ABUIM	DC04	EN-DC04
CR	AB034	CHSP45E	CHSP45E
CR	AB034	CHSP45E	CHSP45E
CR	AB034	CHSP45E	CHSP45E
CR	AB036	CHSP60C	CHSP60C
CR	AB036	CHSP60C	CHSP60C
CR	AB036	CHSP60C	CHSP60C
CR	AB036	CHSP60C	CHSP60C
CR	AB036	CHSP60C	CHSP60C
PO	AAUTP	SPHN2-DS	SPHN2-DS
PO	AAUTP	SPHN440W-DS	SPHN440W-DS
PO	A7005	JS-SAPH370	JS-SAPH370
PO	A7005	JS-SAPH370	JS-SAPH370
PO	A7005	JS-SAPH370	JS-SAPH370
CR	AC033	CHSP60C	CHSP60C
